date	param-size	value	success	cilo	cihi	complete
"2013-04-18T21:55:10Z"	500000	4.252498583333334	false	3.427	5.078	"3.867659 4.007014 4.007784 4.112492 4.171775 4.30882 4.385426 4.726113 4.914356 3.604734 3.850721 4.142519 5.232331 5.37284 5.568783 5.608049 5.621522 5.949505 3.572783 3.666712 3.720991 3.767571 3.786434 3.838403 3.856111 3.881518 4.008169 3.728306 3.731385 3.752557 3.767186 3.907695 3.993925 4.067067 4.124041 4.466652"
"2013-04-18T21:55:10Z"	700000	5.379587694444445	true	4.865	5.894	"5.081813 5.230022 5.238875 5.267747 5.292 5.301238 5.311247 5.340888 5.412106 4.922826 5.045242 5.126853 5.428659 5.613053 6.152378 6.481131 6.527325 6.65667 4.930525 5.269287 5.269672 5.274677 5.285455 5.28969 5.290074 5.328956 5.350513 4.902039 5.072959 5.250039 5.256198 5.256968 5.289305 5.290074 5.296234 5.332419"
"2013-04-18T21:55:10Z"	900000	6.499373055555555	true	6.300	6.699	"6.279799 6.327917 6.365258 6.377962 6.383351 6.475356 6.595078 6.743286 6.74444 6.415688 6.504998 6.555042 6.690931 6.700555 6.703635 6.721343 6.755989 6.762149 6.329073 6.400675 6.438401 6.448794 6.471892 6.557352 6.563511 6.603931 6.744056 6.281723 6.303281 6.305205 6.336386 6.349861 6.366414 6.379117 6.429546 6.565435"
"2013-04-18T22:00:40Z"	100000	1.0133342222222224	true	0.763	1.264	"0.782617 0.792241 0.816493 0.818418 0.831122 0.854989 0.864227 0.878471 0.900413 1.104441 1.15102 1.186052 1.187206 1.195675 1.254189 1.267662 1.274976 1.305003 0.746431 0.759905 0.764909 0.765678 0.786081 0.813414 0.83959 0.873081 0.908498 1.122149 1.139857 1.151405 1.162569 1.172193 1.219158 1.229167 1.2411 1.319632"
"2013-04-18T22:00:40Z"	300000	2.830907111111111	true	2.200	3.462	"3.168578 3.573552 3.579327 3.625137 3.634376 3.741394 3.825699 3.857265 3.926943 2.420223 2.426382 2.522621 2.533785 2.561116 2.579595 2.581519 2.643113 3.035768 2.368638 2.442935 2.488745 2.490285 2.494519 2.571511 2.629255 2.635413 2.638108 2.404054 2.436391 2.48528 2.521851 2.582674 2.607311 2.607312 2.625404 2.646577"
"2013-04-18T22:00:40Z"	500000	4.742184916666667	true	3.606	5.879	"3.559695 3.772576 3.790283 3.809147 3.847257 3.899226 4.199877 4.231828 4.488594 3.527743 3.561619 4.703785 5.195376 5.241955 5.253504 5.326645 5.55223 6.689007 4.183324 4.470501 5.14918 5.577252 5.606894 5.694279 5.718531 5.728155 5.728925 3.7745 3.898841 3.95235 4.037041 4.13328 4.168696 5.827474 6.122351 6.296736"
"2013-04-18T22:00:40Z"	700000	5.720616416666666	true	4.457	6.984	"5.037158 5.058716 5.061025 5.091437 5.158419 5.160729 5.240415 5.270057 5.274676 4.97441 5.001357 5.10799 5.20038 5.208463 6.449179 6.948852 7.897771 9.278996 5.227326 5.319716 5.486017 5.670412 6.148143 6.448794 6.963096 7.087437 7.980537 4.991348 5.138787 5.157649 5.158419 5.258893 5.299699 5.335499 5.400942 5.449447"
"2013-04-18T22:00:40Z"	900000	6.597515611111112	true	6.351	6.844	"6.402984 6.450719 6.516547 6.632033 6.673994 6.719803 6.74829 6.807189 7.132862 6.297121 6.363334 6.370647 6.381812 6.382967 6.399519 6.419922 6.429547 6.435321 6.336002 6.462268 6.643967 6.799489 6.803724 6.806034 6.815658 6.83606 6.88341 6.421077 6.510387 6.559661 6.581989 6.590458 6.641657 6.653591 6.7941 6.806419"
"2013-04-18T22:00:40Z"	100000	1.0133342222222224	true	0.763	1.264	"0.782617 0.792241 0.816493 0.818418 0.831122 0.854989 0.864227 0.878471 0.900413 1.104441 1.15102 1.186052 1.187206 1.195675 1.254189 1.267662 1.274976 1.305003 0.746431 0.759905 0.764909 0.765678 0.786081 0.813414 0.83959 0.873081 0.908498 1.122149 1.139857 1.151405 1.162569 1.172193 1.219158 1.229167 1.2411 1.319632"
"2013-04-18T22:00:40Z"	300000	2.830907111111111	true	2.200	3.462	"3.168578 3.573552 3.579327 3.625137 3.634376 3.741394 3.825699 3.857265 3.926943 2.420223 2.426382 2.522621 2.533785 2.561116 2.579595 2.581519 2.643113 3.035768 2.368638 2.442935 2.488745 2.490285 2.494519 2.571511 2.629255 2.635413 2.638108 2.404054 2.436391 2.48528 2.521851 2.582674 2.607311 2.607312 2.625404 2.646577"
"2013-04-18T22:00:40Z"	500000	4.742184916666667	true	3.606	5.879	"3.559695 3.772576 3.790283 3.809147 3.847257 3.899226 4.199877 4.231828 4.488594 3.527743 3.561619 4.703785 5.195376 5.241955 5.253504 5.326645 5.55223 6.689007 4.183324 4.470501 5.14918 5.577252 5.606894 5.694279 5.718531 5.728155 5.728925 3.7745 3.898841 3.95235 4.037041 4.13328 4.168696 5.827474 6.122351 6.296736"
"2013-04-18T22:00:40Z"	700000	5.720616416666666	true	4.457	6.984	"5.037158 5.058716 5.061025 5.091437 5.158419 5.160729 5.240415 5.270057 5.274676 4.97441 5.001357 5.10799 5.20038 5.208463 6.449179 6.948852 7.897771 9.278996 5.227326 5.319716 5.486017 5.670412 6.148143 6.448794 6.963096 7.087437 7.980537 4.991348 5.138787 5.157649 5.158419 5.258893 5.299699 5.335499 5.400942 5.449447"
"2013-04-18T22:00:40Z"	900000	6.597515611111112	true	6.351	6.844	"6.402984 6.450719 6.516547 6.632033 6.673994 6.719803 6.74829 6.807189 7.132862 6.297121 6.363334 6.370647 6.381812 6.382967 6.399519 6.419922 6.429547 6.435321 6.336002 6.462268 6.643967 6.799489 6.803724 6.806034 6.815658 6.83606 6.88341 6.421077 6.510387 6.559661 6.581989 6.590458 6.641657 6.653591 6.7941 6.806419"
