date	param-size	value	success	cilo	cihi	complete
"2013-04-18T21:55:10Z"	60000	4.424920468749999	true	3.935	4.915	"3.877669 3.886523 4.644887 4.748825 4.756909 4.805029 4.913587 4.927445 3.980837 4.193333 4.243378 4.287263 4.29958 4.31575 4.499374 4.631414 4.624485 4.710715 4.729192 4.742666 4.74767 4.75075 4.758064 4.833131 3.7387 3.745244 3.779119 4.056673 4.16831 4.183324 4.47897 4.538639"
"2013-04-18T21:55:10Z"	100000	6.568359218749999	true	5.580	7.557	"6.062683 6.135055 6.174705 6.237453 6.259396 6.272869 6.30559 6.387586 6.620869 6.784861 7.648319 7.736089 7.919714 8.073696 8.297356 8.345091 5.703518 5.780124 5.816695 5.855191 6.176245 6.466118 6.497299 6.849919 6.092324 6.118886 6.182404 6.235913 6.245922 6.284417 6.295581 6.325607"
"2013-04-18T21:55:10Z"	140000	8.386160781250004	true	7.888	8.884	"7.833868 7.903545 7.919714 7.928952 7.973223 8.17109 8.326613 8.589923 8.577605 8.628804 8.66268 8.731587 8.761999 8.762769 8.786636 8.815893 8.53064 8.676153 8.689242 8.726968 8.731972 8.804344 8.826286 8.877486 7.800377 7.870054 7.938576 7.988621 8.021727 8.097563 8.159157 8.243078"
"2013-04-18T21:55:10Z"	180000	10.840307374999998	true	10.262	11.419	"10.322613 10.365728 10.457348 10.622109 10.640972 10.656755 10.914676 11.166823 11.127557 11.139876 11.15181 11.233806 11.244199 11.266911 11.281925 11.333894 10.136678 10.165551 10.194807 10.20905 10.264485 10.339936 10.424626 10.453113 11.038632 11.10292 11.206859 11.248818 11.261907 11.266142 11.293089 11.356221"
"2013-04-18T21:55:10Z"	220000	13.229709500000002	true	12.624	13.835	"12.88373 13.310262 13.456545 13.581272 13.648638 13.654413 13.784528 13.953909 12.568835 12.730517 12.827911 12.832915 12.935699 12.984589 13.154739 13.175142 12.552667 12.603866 12.613105 12.733211 12.799809 12.883345 12.905287 13.026548 13.50659 13.67674 13.705998 13.718701 13.729864 13.754502 13.780679 13.876148"
"2013-04-18T22:00:40Z"	20000	1.41808415625	true	1.249	1.587	"1.285755 1.342729 1.371986 1.373141 1.485163 1.517885 1.524428 1.525583 1.205685 1.339264 1.428574 1.454752 1.525199 1.529433 1.539827 1.689575 1.230707 1.315012 1.345809 1.37699 1.393543 1.398162 1.455521 1.505565 1.076723 1.266892 1.330795 1.41818 1.444742 1.477463 1.580632 1.622978"
"2013-04-18T22:00:40Z"	60000	4.7222033437499995	true	4.164	5.280	"4.744976 5.0156 5.086818 5.107605 5.179207 5.195376 5.319331 5.375919 4.204112 4.367719 4.603312 4.688387 4.861618 4.868162 4.877016 4.957087 4.017022 4.385812 4.651047 4.747285 4.991733 5.049477 5.15611 5.568398 4.149063 4.158302 4.206037 4.224514 4.26455 4.299581 4.338462 4.450869"
"2013-04-18T22:00:40Z"	100000	7.19133934375	true	6.252	8.131	"7.573638 7.764576 7.950895 8.051369 8.152612 8.191878 8.347785 8.523326 6.313674 6.403369 6.767538 6.820277 7.044707 7.06049 7.092442 7.258358 6.251311 6.308284 6.308285 6.363719 6.375652 6.442635 6.515392 6.702481 6.415687 7.156729 7.420424 7.509734 7.572868 7.592885 7.914325 7.955514"
"2013-04-18T22:00:40Z"	140000	9.111695687499997	true	8.582	9.641	"9.012606 9.556934 9.579646 9.655868 9.778669 9.896081 9.983081 10.050449 8.695016 8.909437 8.909822 8.931764 8.969105 9.056106 9.109999 9.247814 8.534874 8.651516 8.846304 8.871711 8.878641 8.902123 8.961407 9.161969 8.730433 8.764308 8.780091 8.898273 8.901738 9.072659 9.10846 9.167358"
"2013-04-18T22:00:40Z"	180000	11.08189178125	true	10.704	11.460	"11.142571 11.221102 11.249589 11.28385 11.300788 11.313877 11.330429 11.387018 11.194924 11.252668 11.298863 11.310411 11.319266 11.343518 11.354296 11.437447 10.844229 10.916216 10.954712 10.973575 11.029008 11.169517 11.24112 11.304253 10.404994 10.466971 10.602476 10.656755 10.742601 10.773012 10.796495 11.003986"
"2013-04-18T22:00:40Z"	220000	13.54586721875	true	12.986	14.105	"13.621306 13.630546 13.789148 13.81263 13.853051 13.880383 13.881153 13.996639 13.015 13.108545 13.382248 13.765666 13.881152 13.899631 14.014732 14.151392 13.63555 13.671351 13.68752 13.76374 13.786838 13.855745 13.896166 13.955834 12.785951 12.821367 12.869101 12.906827 12.974964 12.975734 13.009225 13.188616"
"2013-04-18T22:00:40Z"	20000	1.41808415625	true	1.249	1.587	"1.285755 1.342729 1.371986 1.373141 1.485163 1.517885 1.524428 1.525583 1.205685 1.339264 1.428574 1.454752 1.525199 1.529433 1.539827 1.689575 1.230707 1.315012 1.345809 1.37699 1.393543 1.398162 1.455521 1.505565 1.076723 1.266892 1.330795 1.41818 1.444742 1.477463 1.580632 1.622978"
"2013-04-18T22:00:40Z"	60000	4.7222033437499995	true	4.164	5.280	"4.744976 5.0156 5.086818 5.107605 5.179207 5.195376 5.319331 5.375919 4.204112 4.367719 4.603312 4.688387 4.861618 4.868162 4.877016 4.957087 4.017022 4.385812 4.651047 4.747285 4.991733 5.049477 5.15611 5.568398 4.149063 4.158302 4.206037 4.224514 4.26455 4.299581 4.338462 4.450869"
"2013-04-18T22:00:40Z"	100000	7.19133934375	true	6.252	8.131	"7.573638 7.764576 7.950895 8.051369 8.152612 8.191878 8.347785 8.523326 6.313674 6.403369 6.767538 6.820277 7.044707 7.06049 7.092442 7.258358 6.251311 6.308284 6.308285 6.363719 6.375652 6.442635 6.515392 6.702481 6.415687 7.156729 7.420424 7.509734 7.572868 7.592885 7.914325 7.955514"
"2013-04-18T22:00:40Z"	140000	9.111695687499997	true	8.582	9.641	"9.012606 9.556934 9.579646 9.655868 9.778669 9.896081 9.983081 10.050449 8.695016 8.909437 8.909822 8.931764 8.969105 9.056106 9.109999 9.247814 8.534874 8.651516 8.846304 8.871711 8.878641 8.902123 8.961407 9.161969 8.730433 8.764308 8.780091 8.898273 8.901738 9.072659 9.10846 9.167358"
"2013-04-18T22:00:40Z"	180000	11.08189178125	true	10.704	11.460	"11.142571 11.221102 11.249589 11.28385 11.300788 11.313877 11.330429 11.387018 11.194924 11.252668 11.298863 11.310411 11.319266 11.343518 11.354296 11.437447 10.844229 10.916216 10.954712 10.973575 11.029008 11.169517 11.24112 11.304253 10.404994 10.466971 10.602476 10.656755 10.742601 10.773012 10.796495 11.003986"
"2013-04-18T22:00:40Z"	220000	13.54586721875	true	12.986	14.105	"13.621306 13.630546 13.789148 13.81263 13.853051 13.880383 13.881153 13.996639 13.015 13.108545 13.382248 13.765666 13.881152 13.899631 14.014732 14.151392 13.63555 13.671351 13.68752 13.76374 13.786838 13.855745 13.896166 13.955834 12.785951 12.821367 12.869101 12.906827 12.974964 12.975734 13.009225 13.188616"
